dateRep,year,month,day,cases,deaths,countriesAndTerritories
13/02/2021,2021,02,13,274,4,Denmark
12/02/2021,2021,02,12,428,11,Denmark
11/02/2021,2021,02,11,478,14,Denmark
10/02/2021,2021,02,10,470,11,Denmark
09/02/2021,2021,02,09,366,28,Denmark
08/02/2021,2021,02,08,430,0,Denmark
07/02/2021,2021,02,07,435,1,Denmark
06/02/2021,2021,02,06,413,14,Denmark
05/02/2021,2021,02,05,438,17,Denmark
04/02/2021,2021,02,04,553,14,Denmark
03/02/2021,2021,02,03,425,10,Denmark
02/02/2021,2021,02,02,397,15,Denmark
01/02/2021,2021,02,01,488,20,Denmark
31/01/2021,2021,01,31,377,19,Denmark
30/01/2021,2021,01,30,431,22,Denmark
29/01/2021,2021,01,29,456,13,Denmark
28/01/2021,2021,01,28,668,21,Denmark
27/01/2021,2021,01,27,592,20,Denmark
26/01/2021,2021,01,26,652,20,Denmark
25/01/2021,2021,01,25,625,27,Denmark
24/01/2021,2021,01,24,754,14,Denmark
23/01/2021,2021,01,23,879,28,Denmark
22/01/2021,2021,01,22,773,32,Denmark
21/01/2021,2021,01,21,760,37,Denmark
20/01/2021,2021,01,20,886,35,Denmark
19/01/2021,2021,01,19,724,32,Denmark
18/01/2021,2021,01,18,807,30,Denmark
17/01/2021,2021,01,17,889,28,Denmark
16/01/2021,2021,01,16,879,27,Denmark
15/01/2021,2021,01,15,659,17,Denmark
14/01/2021,2021,01,14,1502,43,Denmark
13/01/2021,2021,01,13,1358,37,Denmark
12/01/2021,2021,01,12,1076,26,Denmark
11/01/2021,2021,01,11,1239,27,Denmark
10/01/2021,2021,01,10,1246,28,Denmark
09/01/2021,2021,01,09,1743,25,Denmark
08/01/2021,2021,01,08,1660,30,Denmark
07/01/2021,2021,01,07,1842,37,Denmark
06/01/2021,2021,01,06,2216,30,Denmark
05/01/2021,2021,01,05,1992,31,Denmark
04/01/2021,2021,01,04,2076,15,Denmark
03/01/2021,2021,01,03,1170,29,Denmark
02/01/2021,2021,01,02,1611,23,Denmark
01/01/2021,2021,01,01,2451,24,Denmark
